Time,CoPx,CoPy
18.478,0.001786,0.084637
18.479,0.001811,0.084684
18.48,0.001834,0.084697
18.481,0.001834,0.084723
18.482,0.001786,0.08474
18.483,0.00181,0.084753
18.484,0.00181,0.084753
18.485,0.001786,0.084766
18.486,0.001762,0.084839
18.487,0.001786,0.084826
18.488,0.00181,0.084856
18.489,0.00181,0.084856
18.49,0.001786,0.084912
18.491,0.001786,0.084912
18.492,0.001809,0.084968
18.493,0.001834,0.084955
18.494,0.00181,0.084985
18.495,0.001786,0.084998
18.496,0.001833,0.08498
18.497,0.001809,0.08501
18.498,0.001809,0.08501
18.499,0.001834,0.085041
18.5,0.001809,0.085096
18.501,0.001857,0.085139
18.502,0.001857,0.085139
18.503,0.001857,0.085139
18.504,0.001857,0.085182
18.505,0.001833,0.085195
18.506,0.001832,0.08522
18.507,0.001881,0.085238
18.508,0.001881,0.085238
18.509,0.001881,0.085238
18.51,0.001881,0.085298
18.511,0.001857,0.085328
18.512,0.001833,0.085341
18.513,0.001881,0.085384
18.514,0.001905,0.085396
18.515,0.001857,0.085439
18.516,0.001881,0.08547
18.517,0.001856,0.085482
18.518,0.001881,0.085512
18.519,0.001856,0.085525
18.52,0.001856,0.085568
18.521,0.00188,0.085598
18.522,0.00188,0.085598
18.523,0.001928,0.085581
18.524,0.001928,0.085641
18.525,0.001928,0.085667
18.526,0.001928,0.085667
18.527,0.001904,0.085697
18.528,0.001952,0.08574
18.529,0.001952,0.08574
18.53,0.001952,0.08574
18.531,0.001928,0.085752
18.532,0.001975,0.085795
18.533,0.001999,0.085808
18.534,0.002023,0.085838
18.535,0.002023,0.085838
18.536,0.002,0.085868
18.537,0.001999,0.085808
18.538,0.002047,0.085851
18.539,0.002047,0.085851
18.54,0.002047,0.085851
18.541,0.002047,0.085894
18.542,0.002047,0.085894
18.543,0.002047,0.085894
18.544,0.002095,0.085894
18.545,0.002095,0.085894
18.546,0.00207,0.085907
18.547,0.002143,0.085937
18.548,0.002118,0.08595
18.549,0.002118,0.08595
18.55,0.002142,0.085962
18.551,0.002118,0.085992
18.552,0.002142,0.085962
18.553,0.002166,0.085992
18.554,0.002166,0.086035
18.555,0.002166,0.085992
18.556,0.002142,0.086023
18.557,0.002166,0.085992
18.558,0.002166,0.085992
18.559,0.00219,0.086065
18.56,0.002191,0.086083
18.561,0.002166,0.086096
18.562,0.002214,0.086035
18.563,0.002214,0.086096
18.564,0.002262,0.086139
18.565,0.002262,0.086139
18.566,0.002286,0.086169
18.567,0.002286,0.086169
18.568,0.002261,0.086164
18.569,0.002214,0.086182
18.57,0.002261,0.086164
18.571,0.002263,0.086199
18.572,0.00231,0.086182
18.573,0.002334,0.086212
18.574,0.002334,0.086255
18.575,0.002333,0.086237
18.576,0.002333,0.086237
18.577,0.002358,0.086224
18.578,0.002358,0.086224
18.579,0.002382,0.086255
18.58,0.002358,0.086242
18.581,0.002358,0.086224
18.582,0.002357,0.086267
18.583,0.002382,0.086255
18.584,0.002406,0.086267
18.585,0.002406,0.086267
18.586,0.002358,0.086267
18.587,0.002406,0.086267
18.588,0.00243,0.086298
18.589,0.002406,0.086267
18.59,0.002381,0.08628
18.591,0.002405,0.08631
18.592,0.002382,0.086341
18.593,0.00243,0.08634
18.594,0.002453,0.08631
18.595,0.002453,0.08631
18.596,0.002476,0.086305
18.597,0.002476,0.086305
18.598,0.002453,0.086336
18.599,0.002476,0.086305
18.6,0.002524,0.086348
18.601,0.0025,0.086361
18.602,0.002476,0.086331
18.603,0.0025,0.086318
18.604,0.002524,0.086288
18.605,0.002476,0.086331
18.606,0.002499,0.086343
18.607,0.002523,0.086356
18.608,0.002524,0.086331
18.609,0.002547,0.0863
18.61,0.002499,0.086343
18.611,0.002499,0.086343
18.612,0.002547,0.086386
18.613,0.002595,0.086343
18.614,0.002547,0.0863
18.615,0.002523,0.086313
18.616,0.002547,0.086326
18.617,0.002547,0.086326
18.618,0.00257,0.086338
18.619,0.002642,0.086326
18.62,0.002619,0.086331
18.621,0.002619,0.086313
18.622,0.002595,0.086283
18.623,0.002642,0.086326
18.624,0.002619,0.086313
18.625,0.002618,0.086296
18.626,0.002666,0.086253
18.627,0.002618,0.086296
18.628,0.002643,0.086283
18.629,0.002643,0.086283
18.63,0.00269,0.08624
18.631,0.002667,0.08627
18.632,0.002643,0.08624
18.633,0.002666,0.086253
18.634,0.002666,0.086253
18.635,0.002691,0.086258
18.636,0.002738,0.08624
18.637,0.002691,0.086197
18.638,0.002715,0.086185
18.639,0.002691,0.086215
18.64,0.002714,0.086167
18.641,0.002691,0.086154
18.642,0.002691,0.086154
18.643,0.002715,0.086185
18.644,0.002715,0.086185
18.645,0.002786,0.086154
18.646,0.002715,0.086185
18.647,0.002739,0.086172
18.648,0.002787,0.086129
18.649,0.002763,0.086099
18.65,0.002739,0.086129
18.651,0.002763,0.086099
18.652,0.002763,0.086116
18.653,0.002763,0.086116
18.654,0.002763,0.086056
18.655,0.002787,0.086086
18.656,0.002787,0.086086
18.657,0.002787,0.086086
18.658,0.002835,0.086086
18.659,0.002835,0.086026
18.66,0.002811,0.086013
18.661,0.002811,0.086013
18.662,0.002787,0.085983
18.663,0.002811,0.086013
18.664,0.002835,0.086
18.665,0.002811,0.085927
18.666,0.002835,0.085915
18.667,0.002835,0.085915
18.668,0.002859,0.085885
18.669,0.002883,0.085915
18.67,0.002907,0.085885
18.671,0.002907,0.085842
18.672,0.002883,0.085811
18.673,0.002931,0.085769
18.674,0.002932,0.085743
18.675,0.002884,0.085743
18.676,0.002954,0.085696
18.677,0.002955,0.085713
18.678,0.002931,0.085683
18.679,0.002955,0.085653
18.68,0.002931,0.08564
18.681,0.002955,0.085627
18.682,0.002979,0.085597
18.683,0.002979,0.085554
18.684,0.003003,0.085542
18.685,0.003003,0.085481
18.686,0.003051,0.085499
18.687,0.003051,0.085499
18.688,0.003052,0.085413
18.689,0.003075,0.085383
18.69,0.003075,0.085383
18.691,0.003099,0.085396
18.692,0.003076,0.085357
18.693,0.003076,0.085357
18.694,0.003076,0.085314
18.695,0.003075,0.085297
18.696,0.0031,0.085302
18.697,0.003148,0.085241
18.698,0.003101,0.085259
18.699,0.0031,0.085216
18.7,0.003148,0.085173
18.701,0.003076,0.085143
18.702,0.003148,0.085173
18.703,0.003172,0.085143
18.704,0.003101,0.085088
18.705,0.003125,0.085075
18.706,0.003125,0.085075
18.707,0.003101,0.085062
18.708,0.003102,0.085019
18.709,0.003125,0.084989
18.71,0.003174,0.085006
18.711,0.003174,0.085006
18.712,0.003174,0.085006
18.713,0.003126,0.084963
18.714,0.003175,0.08498
18.715,0.003199,0.084968
18.716,0.003199,0.084907
18.717,0.003175,0.084937
18.718,0.003199,0.084907
18.719,0.003223,0.084895
18.72,0.003199,0.084882
18.721,0.003199,0.084882
18.722,0.003224,0.084869
18.723,0.003248,0.084856
18.724,0.003248,0.084813
18.725,0.003248,0.084753
18.726,0.003272,0.084783
18.727,0.003272,0.084783
18.728,0.003272,0.08474
18.729,0.003296,0.08477
18.73,0.003321,0.084757
18.731,0.00332,0.084697
18.732,0.003296,0.084684
18.733,0.003296,0.084684
18.734,0.003344,0.084641
18.735,0.003297,0.084599
18.736,0.003344,0.084581
18.737,0.00332,0.084569
18.738,0.003367,0.084551
18.739,0.003367,0.084551
18.74,0.003367,0.084509
18.741,0.003392,0.084496
18.742,0.003368,0.084466
18.743,0.003391,0.084436
18.744,0.003368,0.084466
18.745,0.003416,0.084423
18.746,0.003391,0.08435
18.747,0.003416,0.084337
18.748,0.003391,0.08429
18.749,0.003391,0.08429
18.75,0.003391,0.08429
18.751,0.003414,0.08426
18.752,0.003414,0.08426
18.753,0.003391,0.084204
18.754,0.003439,0.084161
18.755,0.003463,0.084174
18.756,0.003415,0.084131
18.757,0.003462,0.084131
18.758,0.003462,0.084131
18.759,0.003439,0.084058
18.76,0.003438,0.084015
18.761,0.003486,0.084015
18.762,0.003486,0.084015
18.763,0.003463,0.084003
18.764,0.003438,0.083972
18.765,0.003462,0.083943
18.766,0.003463,0.083959
18.767,0.00344,0.083904
18.768,0.003463,0.083917
18.769,0.003439,0.083887
18.77,0.003439,0.083887
18.771,0.003462,0.083857
18.772,0.003462,0.083857
18.773,0.003439,0.083801
18.774,0.003463,0.083831
18.775,0.003511,0.083788
18.776,0.00351,0.083728
18.777,0.003487,0.083758
18.778,0.003463,0.083728
18.779,0.003464,0.083702
18.78,0.003487,0.083672
18.781,0.003463,0.083659
18.782,0.003487,0.083629
18.783,0.003488,0.083646
18.784,0.00344,0.083603
18.785,0.003464,0.083574
18.786,0.003464,0.083574
18.787,0.003488,0.083561
18.788,0.003512,0.083531
18.789,0.003512,0.083531
18.79,0.003512,0.083488
18.791,0.003488,0.083475
18.792,0.003536,0.083475
18.793,0.003512,0.083445
18.794,0.003536,0.083432
18.795,0.003488,0.083432
18.796,0.003488,0.083432
18.797,0.003513,0.083419
18.798,0.003561,0.083376
18.799,0.003585,0.083406
18.8,0.003561,0.083376
18.801,0.003585,0.083363
18.802,0.003561,0.083376
18.803,0.003561,0.083376
18.804,0.003561,0.083376
18.805,0.003609,0.083333
18.806,0.003585,0.083363
18.807,0.003585,0.083363
18.808,0.003586,0.083337
18.809,0.00361,0.083307
18.81,0.003633,0.083277
18.811,0.003633,0.083277
18.812,0.003658,0.083264
18.813,0.003658,0.083264
18.814,0.003658,0.083221
18.815,0.003706,0.083178
18.816,0.003634,0.083208
18.817,0.003682,0.083165
18.818,0.003634,0.083165
18.819,0.003683,0.083225
18.82,0.003708,0.083169
18.821,0.003683,0.083139
18.822,0.003708,0.083126
18.823,0.00366,0.083126
18.824,0.003683,0.083096
18.825,0.003708,0.083083
18.826,0.003732,0.08307
18.827,0.003731,0.083054
18.828,0.003732,0.083028
18.829,0.003732,0.083028
18.83,0.00378,0.082985
18.831,0.00378,0.083028
18.832,0.00378,0.082985
18.833,0.003781,0.083002
18.834,0.003733,0.082959
18.835,0.003829,0.082959
18.836,0.003782,0.082932
18.837,0.003782,0.082932
18.838,0.003806,0.082903
18.839,0.00383,0.082847
18.84,0.003854,0.08286
18.841,0.003879,0.082864
18.842,0.003831,0.082821
18.843,0.003855,0.082834
18.844,0.003879,0.08282
18.845,0.003878,0.082804
18.846,0.003879,0.08282
18.847,0.003879,0.082778
18.848,0.003856,0.082765
18.849,0.00388,0.082751
18.85,0.00388,0.082751
18.851,0.003905,0.082738
18.852,0.003905,0.082738
18.853,0.00388,0.082708
18.854,0.003953,0.082695
18.855,0.003905,0.082652
18.856,0.003953,0.082653
18.857,0.003953,0.082652
18.858,0.003953,0.082609
18.859,0.003929,0.082639
18.86,0.003953,0.082609
18.861,0.003953,0.082609
18.862,0.003978,0.082596
18.863,0.003929,0.082579
18.864,0.003978,0.082596
18.865,0.004002,0.082583
18.866,0.004026,0.082553
18.867,0.003977,0.082536
18.868,0.004001,0.082523
18.869,0.004001,0.082523
18.87,0.004026,0.082467
18.871,0.004049,0.08248
18.872,0.004049,0.082523
18.873,0.004025,0.082493
18.874,0.004001,0.08248
18.875,0.004097,0.08248
18.876,0.004048,0.082464
18.877,0.004073,0.08245
18.878,0.004073,0.08245
18.879,0.004096,0.082421
18.88,0.004072,0.082391
18.881,0.004096,0.082404
18.882,0.004048,0.082404
18.883,0.004095,0.082387
18.884,0.004119,0.082374
18.885,0.004119,0.082374
18.886,0.004167,0.082331
18.887,0.004119,0.082374
18.888,0.004119,0.082374
18.889,0.004143,0.082344
18.89,0.004143,0.082344
18.891,0.004143,0.082344
18.892,0.004166,0.082314
18.893,0.00419,0.082327
18.894,0.004166,0.082297
18.895,0.004166,0.082297
18.896,0.004189,0.082268
18.897,0.004212,0.082238
18.898,0.004237,0.082225
18.899,0.004261,0.082238
18.9,0.004261,0.082238
18.901,0.004261,0.082238
18.902,0.004235,0.082191
18.903,0.004259,0.082161
18.904,0.004259,0.082162
18.905,0.00426,0.082178
18.906,0.004307,0.082161
18.907,0.004283,0.082148
18.908,0.00433,0.082132
18.909,0.004283,0.082148
18.91,0.004282,0.082089
18.911,0.004281,0.082055
18.912,0.004305,0.082042
18.913,0.004281,0.082055
18.914,0.004329,0.082072
18.915,0.004305,0.082042
18.916,0.004305,0.082042
18.917,0.004304,0.081983
18.918,0.004304,0.081983
18.919,0.004281,0.08197
18.92,0.004304,0.081983
18.921,0.00428,0.081996
18.922,0.004304,0.081983
18.923,0.004304,0.081983
18.924,0.004304,0.081983
18.925,0.00428,0.081953
18.926,0.004328,0.081953
18.927,0.004303,0.081923
18.928,0.004328,0.081953
18.929,0.00428,0.08191
18.93,0.004303,0.081923
18.931,0.004303,0.081923
18.932,0.004351,0.08188
18.933,0.004327,0.081894
18.934,0.004327,0.081894
18.935,0.004303,0.081864
18.936,0.004327,0.08185
18.937,0.004327,0.081808
18.938,0.004327,0.081894
18.939,0.004351,0.081821
18.94,0.004375,0.081808
18.941,0.004349,0.081804
18.942,0.004351,0.081821
18.943,0.004351,0.081778
18.944,0.004326,0.081834
18.945,0.004374,0.081791
18.946,0.00435,0.081761
18.947,0.004326,0.081748
18.948,0.004351,0.081778
18.949,0.004374,0.081748
18.95,0.004397,0.081761
18.951,0.004397,0.081702
18.952,0.004373,0.081689
18.953,0.004398,0.081676
18.954,0.004398,0.081676
18.955,0.004398,0.081676
18.956,0.004446,0.081633
18.957,0.004422,0.08162
18.958,0.004446,0.081633
18.959,0.004421,0.081603
18.96,0.004421,0.08156
18.961,0.004398,0.08159
18.962,0.004398,0.08159
18.963,0.004421,0.08156
18.964,0.004422,0.081534
18.965,0.004422,0.081517
18.966,0.004446,0.081547
18.967,0.004447,0.081521
18.968,0.004447,0.081521
18.969,0.004447,0.081478
18.97,0.004423,0.081448
18.971,0.004447,0.081478
18.972,0.004495,0.081478
18.973,0.004471,0.081465
18.974,0.004424,0.081422
18.975,0.004447,0.081435
18.976,0.004495,0.081435
18.977,0.004495,0.081435
18.978,0.004495,0.081392
18.979,0.004496,0.081366
18.98,0.004472,0.081379
18.981,0.004496,0.081366
18.982,0.004472,0.081379
18.983,0.004496,0.081366
18.984,0.004497,0.08134
18.985,0.004497,0.08134
18.986,0.004497,0.081297
18.987,0.004474,0.081326
18.988,0.00445,0.081313
18.989,0.004498,0.081356
18.99,0.004474,0.081326
18.991,0.004498,0.081313
18.992,0.004523,0.0813
18.993,0.004475,0.0813
18.994,0.004499,0.08133
18.995,0.004524,0.081317
18.996,0.004476,0.081274
18.997,0.004499,0.081287
18.998,0.004476,0.081274
18.999,0.004452,0.081244
19,0.0045,0.08126
19.001,0.0045,0.08126
19.002,0.004476,0.081274
19.003,0.0045,0.08126
19.004,0.004477,0.08129
19.005,0.004477,0.08129
19.006,0.004477,0.08129
19.007,0.004477,0.081247
19.008,0.004502,0.081234
19.009,0.004478,0.081264
19.01,0.004502,0.081234
19.011,0.004526,0.081264
19.012,0.004502,0.081293
19.013,0.004478,0.081264
19.014,0.004478,0.081264
19.015,0.004502,0.081234
19.016,0.004479,0.081194
19.017,0.004478,0.081221
19.018,0.004454,0.081191
19.019,0.004503,0.081208
19.02,0.004503,0.081208
19.021,0.004502,0.081234
19.022,0.004503,0.081208
19.023,0.004478,0.081178
19.024,0.004455,0.081207
19.025,0.004478,0.081221
19.026,0.004479,0.081237
19.027,0.004456,0.081224
19.028,0.00448,0.081211
19.029,0.004503,0.081208
19.03,0.004503,0.081208
19.031,0.004479,0.081194
19.032,0.00448,0.081211
19.033,0.00448,0.081211
19.034,0.004504,0.081181
19.035,0.004479,0.081151
19.036,0.004504,0.081181
19.037,0.004479,0.081151
19.038,0.004479,0.081151
19.039,0.004479,0.081151
19.04,0.004504,0.081138
19.041,0.004505,0.081155
19.042,0.00448,0.081125
19.043,0.004457,0.081112
19.044,0.004505,0.081155
19.045,0.00448,0.081125
19.046,0.004504,0.081138
19.047,0.004504,0.081138
19.048,0.004528,0.081125
19.049,0.004457,0.081112
19.05,0.00448,0.081082
19.051,0.00448,0.081125
19.052,0.00448,0.081125
19.053,0.00448,0.081125
19.054,0.004482,0.081098
19.055,0.00448,0.081125
19.056,0.00448,0.081082
19.057,0.00448,0.081082
19.058,0.004505,0.081069
19.059,0.00448,0.081082
19.06,0.004457,0.081069
19.061,0.004457,0.081069
19.062,0.00448,0.081082
19.063,0.004456,0.081095
19.064,0.004456,0.081053
19.065,0.00448,0.081023
19.066,0.004504,0.081052
19.067,0.00448,0.081023
19.068,0.00448,0.081023
19.069,0.004455,0.081036
19.07,0.004479,0.080963
19.071,0.004454,0.080977
19.072,0.004479,0.08098
19.073,0.004431,0.080963
19.074,0.004429,0.08099
19.075,0.004429,0.08099
19.076,0.004454,0.080977
19.077,0.004406,0.080977
19.078,0.004429,0.08099
19.079,0.004429,0.080931
19.08,0.004429,0.080931
19.081,0.004453,0.08096
19.082,0.004405,0.080917
19.083,0.004429,0.080931
19.084,0.004405,0.080917
19.085,0.004404,0.080901
19.086,0.004405,0.080917
19.087,0.004404,0.080901
19.088,0.00438,0.080871
19.089,0.004379,0.080855
19.09,0.004379,0.080855
19.091,0.004402,0.080868
19.092,0.004379,0.080855
19.093,0.004403,0.080841
19.094,0.004379,0.080855
19.095,0.004354,0.080868
19.096,0.004402,0.080825
19.097,0.004402,0.080825
19.098,0.004402,0.080809
19.099,0.004402,0.080809
19.1,0.004401,0.080766
19.101,0.004378,0.080795
19.102,0.004402,0.080809
19.103,0.004378,0.080795
19.104,0.004378,0.080795
19.105,0.004378,0.080795
19.106,0.004401,0.080766
19.107,0.004426,0.080753
19.108,0.004401,0.080749
19.109,0.004425,0.080693
19.11,0.004377,0.080736
19.111,0.004401,0.080707
19.112,0.004401,0.080707
19.113,0.004377,0.08065
19.114,0.004353,0.080664
19.115,0.004352,0.080647
19.116,0.0044,0.080647
19.117,0.004376,0.080634
19.118,0.004377,0.080591
19.119,0.0044,0.080604
19.12,0.004425,0.080608
19.121,0.004377,0.080591
19.122,0.0044,0.080562
19.123,0.004424,0.080591
19.124,0.004424,0.080506
19.125,0.0044,0.080476
19.126,0.004423,0.080532
19.127,0.004424,0.080506
19.128,0.004377,0.080463
19.129,0.0044,0.080476
19.13,0.004448,0.080433
19.131,0.004376,0.080404
19.132,0.0044,0.080433
19.133,0.004401,0.080449
19.134,0.004377,0.080377
19.135,0.004376,0.080318
19.136,0.0044,0.080347
19.137,0.004425,0.080377
19.138,0.004353,0.080347
19.139,0.004329,0.080334
19.14,0.004353,0.080364
19.141,0.004426,0.080351
19.142,0.004401,0.080321
19.143,0.004401,0.080321
19.144,0.004378,0.080308
19.145,0.004378,0.080308
19.146,0.004378,0.080308
19.147,0.004402,0.080294
19.148,0.004379,0.080281
19.149,0.004378,0.080222
19.15,0.004378,0.080265
19.151,0.004355,0.080252
19.152,0.004331,0.080238
19.153,0.004356,0.080225
19.154,0.004356,0.080225
19.155,0.004356,0.080225
19.156,0.00438,0.080255
19.157,0.004381,0.080228
19.158,0.004381,0.080228
19.159,0.004358,0.080172
19.16,0.004382,0.080201
19.161,0.004382,0.080201
19.162,0.004406,0.080172
19.163,0.004334,0.080158
19.164,0.004334,0.080158
19.165,0.004359,0.080145
19.166,0.004383,0.080175
19.167,0.00436,0.080162
19.168,0.004407,0.080145
19.169,0.004382,0.080116
19.17,0.004383,0.080132
19.171,0.004383,0.080089
19.172,0.004384,0.080105
19.173,0.004336,0.080105
19.174,0.004336,0.080105
19.175,0.004409,0.080092
19.176,0.004408,0.080033
19.177,0.004409,0.080049
19.178,0.004385,0.080036
19.179,0.004409,0.080049
19.18,0.004433,0.080036
19.181,0.004433,0.080036
19.182,0.00441,0.080022
19.183,0.004385,0.080036
19.184,0.004411,0.080039
19.185,0.004411,0.080039
19.186,0.004386,0.07995
19.187,0.00441,0.079979
19.188,0.004411,0.079953
19.189,0.00441,0.079979
19.19,0.00441,0.079979
19.191,0.004435,0.079923
19.192,0.004411,0.079953
19.193,0.004435,0.079923
19.194,0.00441,0.079894
19.195,0.004435,0.079923
19.196,0.004411,0.07991
19.197,0.004458,0.079894
19.198,0.004458,0.079851
19.199,0.004436,0.079897
19.2,0.004387,0.07988
19.201,0.004459,0.079867
19.202,0.004435,0.079837
19.203,0.004458,0.079808
19.204,0.004435,0.079837
19.205,0.004483,0.079794
19.206,0.004458,0.079808
19.207,0.004458,0.079808
19.208,0.004458,0.079808
19.209,0.004458,0.079808
19.21,0.004457,0.079749
19.211,0.004457,0.079749
19.212,0.004482,0.079735
19.213,0.004434,0.079778
19.214,0.004481,0.079762
19.215,0.004481,0.079762
19.216,0.004482,0.079778
19.217,0.004504,0.079732
19.218,0.004529,0.079762
19.219,0.004504,0.079732
19.22,0.004481,0.079719
19.221,0.004504,0.079732
19.222,0.004529,0.079719
19.223,0.004504,0.079732
19.224,0.004528,0.079746
19.225,0.004481,0.079762
19.226,0.004504,0.079732
19.227,0.004504,0.079732
19.228,0.004553,0.079749
19.229,0.004552,0.079689
19.23,0.004528,0.079703
19.231,0.004528,0.079703
19.232,0.004528,0.079703
19.233,0.004552,0.079689
19.234,0.004527,0.079687
19.235,0.004503,0.079673
19.236,0.004528,0.079703
19.237,0.004479,0.079687
19.238,0.004455,0.079673
19.239,0.004527,0.079644
19.24,0.004528,0.079703
19.241,0.004551,0.079673
19.242,0.004575,0.079687
19.243,0.004528,0.079703
19.244,0.004527,0.079687
19.245,0.004527,0.079644
19.246,0.004527,0.079644
19.247,0.004527,0.079644
19.248,0.004599,0.079673
19.249,0.004551,0.07963
19.25,0.004574,0.07967
19.251,0.004599,0.079673
19.252,0.004575,0.079687
19.253,0.004598,0.079657
19.254,0.004598,0.079657
19.255,0.004623,0.079644
19.256,0.004598,0.079657
19.257,0.004598,0.079657
19.258,0.004598,0.079614
19.259,0.004598,0.079614
19.26,0.004574,0.079585
19.261,0.004622,0.079585
19.262,0.004622,0.079585
19.263,0.004646,0.079614
19.264,0.004598,0.079614
19.265,0.004623,0.079644
19.266,0.004646,0.079571
19.267,0.004622,0.079585
19.268,0.004645,0.079598
19.269,0.004622,0.079585
19.27,0.004622,0.079585
19.271,0.004645,0.079598
19.272,0.004645,0.079598
19.273,0.004622,0.079585
19.274,0.004598,0.079614
19.275,0.004623,0.079601
19.276,0.004646,0.079614
19.277,0.004646,0.079614
19.278,0.004622,0.079585
19.279,0.004597,0.079555
19.28,0.004622,0.079585
19.281,0.004646,0.079571
19.282,0.004622,0.079585
19.283,0.004645,0.079598
19.284,0.004669,0.079569
19.285,0.004622,0.079585
19.286,0.004645,0.079598
19.287,0.004694,0.079614
19.288,0.004645,0.079598
19.289,0.004645,0.079598
19.29,0.004693,0.079598
19.291,0.004693,0.079598
19.292,0.004718,0.079627
19.293,0.004645,0.079641
19.294,0.004693,0.079641
19.295,0.004668,0.079654
19.296,0.004693,0.079641
19.297,0.00467,0.079628
19.298,0.00467,0.079628
19.299,0.004693,0.079641
19.3,0.004717,0.079654
19.301,0.004717,0.07967
19.302,0.004668,0.079654
19.303,0.004718,0.079627
19.304,0.004718,0.079627
19.305,0.004693,0.079641
19.306,0.004764,0.079654
19.307,0.004741,0.079641
19.308,0.004741,0.079684
19.309,0.004741,0.079684
19.31,0.004741,0.079684
19.311,0.004741,0.079641
19.312,0.004717,0.079654
19.313,0.004741,0.079684
19.314,0.004741,0.079684
19.315,0.004742,0.0797
19.316,0.004765,0.07967
19.317,0.004741,0.079684
19.318,0.004741,0.079684
19.319,0.004717,0.079654
19.32,0.004765,0.07967
19.321,0.004765,0.07967
19.322,0.004765,0.07967
19.323,0.004741,0.079684
19.324,0.004741,0.079684
19.325,0.004765,0.07967
19.326,0.00479,0.0797
19.327,0.004765,0.079713
19.328,0.004741,0.079684
19.329,0.004766,0.079687
19.33,0.004742,0.079657
19.331,0.004765,0.07967
19.332,0.00479,0.0797
19.333,0.004765,0.07967
19.334,0.004718,0.07967
19.335,0.004742,0.0797
19.336,0.004742,0.079657
19.337,0.004766,0.079687
19.338,0.004766,0.079729
19.339,0.004742,0.0797
19.34,0.004766,0.079729
19.341,0.004766,0.079729
19.342,0.004743,0.079716
19.343,0.004791,0.079716
19.344,0.004791,0.079716
19.345,0.004743,0.079673
19.346,0.004743,0.079716
19.347,0.004743,0.079716
19.348,0.004744,0.079775
19.349,0.004766,0.079729
19.35,0.004767,0.079789
19.351,0.004744,0.079775
19.352,0.004743,0.079716
19.353,0.004767,0.079789
19.354,0.004743,0.079759
19.355,0.004743,0.079759
19.356,0.004791,0.079759
19.357,0.004743,0.079759
19.358,0.004791,0.079759
19.359,0.004767,0.079789
19.36,0.004791,0.079759
19.361,0.004766,0.079729
19.362,0.004791,0.079759
19.363,0.004743,0.079759
19.364,0.004743,0.079759
19.365,0.004743,0.079759
19.366,0.004743,0.079759
19.367,0.004743,0.079759
19.368,0.004743,0.079759
19.369,0.004743,0.079759
19.37,0.004718,0.079756
19.371,0.004743,0.079759
19.372,0.004766,0.079729
19.373,0.004743,0.079759
19.374,0.004718,0.079772
19.375,0.004742,0.079743
19.376,0.004718,0.079772
19.377,0.004719,0.079729
19.378,0.004718,0.079772
19.379,0.004694,0.079743
19.38,0.004719,0.079729
19.381,0.004743,0.079759
19.382,0.004718,0.079772
19.383,0.004718,0.079772
19.384,0.004743,0.079759
19.385,0.004695,0.079802
19.386,0.004695,0.079802
19.387,0.004718,0.079772
19.388,0.004719,0.079831
19.389,0.004695,0.079802
19.39,0.004671,0.079772
19.391,0.004743,0.079759
19.392,0.004694,0.079743
19.393,0.004695,0.079802
19.394,0.004718,0.079772
19.395,0.00467,0.079815
19.396,0.004694,0.079786
19.397,0.004646,0.079786
19.398,0.004646,0.079786
19.399,0.004695,0.079802
19.4,0.004695,0.079802
19.401,0.004671,0.079772
19.402,0.004695,0.079802
19.403,0.004672,0.079831
19.404,0.004671,0.079772
19.405,0.004671,0.079772
19.406,0.00467,0.079815
19.407,0.004646,0.079786
19.408,0.00467,0.079799
19.409,0.004645,0.079812
19.41,0.004621,0.079799
19.411,0.004646,0.079786
19.412,0.004647,0.079845
19.413,0.004623,0.079815
19.414,0.004645,0.079812
19.415,0.004646,0.079871
19.416,0.004622,0.079842
19.417,0.00467,0.079799
19.418,0.004646,0.079828
19.419,0.004646,0.079828
19.42,0.004646,0.079828
19.421,0.004694,0.079829
19.422,0.00467,0.079799
19.423,0.004694,0.079829
19.424,0.004694,0.079829
19.425,0.004694,0.079829
19.426,0.004694,0.079829
19.427,0.004621,0.079783
19.428,0.004645,0.079769
19.429,0.004669,0.07974
19.43,0.004693,0.079769
19.431,0.004669,0.07974
19.432,0.004645,0.079769
19.433,0.004718,0.079756
19.434,0.004669,0.07974
19.435,0.004644,0.079753
19.436,0.004668,0.079783
19.437,0.004668,0.079783
19.438,0.004668,0.079783
19.439,0.004669,0.07974
19.44,0.004669,0.07974
19.441,0.004669,0.07974
19.442,0.004692,0.079753
19.443,0.004644,0.079753
19.444,0.004644,0.079753
19.445,0.004644,0.079753
19.446,0.004667,0.079724
19.447,0.004644,0.079753
19.448,0.004667,0.079724
19.449,0.004667,0.079707
19.45,0.004668,0.079681
19.451,0.004668,0.079681
19.452,0.004667,0.079724
19.453,0.004644,0.07971
19.454,0.004691,0.079694
19.455,0.004643,0.079694
19.456,0.004668,0.079681
19.457,0.004667,0.079622
19.458,0.004691,0.079651
19.459,0.004668,0.079681
19.46,0.004668,0.079681
19.461,0.004643,0.079651
19.462,0.004668,0.079681
19.463,0.004667,0.079622
19.464,0.004643,0.079651
19.465,0.004619,0.079665
19.466,0.004644,0.079667
19.467,0.004668,0.079681
19.468,0.004668,0.079681
19.469,0.004691,0.079651
19.47,0.004667,0.079622
19.471,0.004667,0.079622
19.472,0.004691,0.079651
19.473,0.004643,0.079608
19.474,0.004643,0.079608
19.475,0.004619,0.079579
19.476,0.00469,0.079592
