Time,CoPx,CoPy
0.470000,-0.011687,-0.034601
0.471000,-0.011962,-0.034816
0.472000,-0.012226,-0.035003
0.473000,-0.012589,-0.035117
0.474000,-0.012953,-0.035229
0.475000,-0.013416,-0.035443
0.476000,-0.013878,-0.035656
0.477000,-0.014136,-0.035839
0.478000,-0.014506,-0.035980
0.479000,-0.014774,-0.036021
0.480000,-0.015142,-0.036161
0.481000,-0.015600,-0.036201
0.482000,-0.015777,-0.036342
0.483000,-0.015953,-0.036483
0.484000,-0.016307,-0.036592
0.485000,-0.016571,-0.036631
0.486000,-0.016760,-0.036632
0.487000,-0.017125,-0.036771
0.488000,-0.017199,-0.036810
0.489000,-0.017576,-0.036980
0.490000,-0.017838,-0.037019
0.491000,-0.018114,-0.037088
0.492000,-0.018390,-0.037156
0.493000,-0.018564,-0.037125
0.494000,-0.018737,-0.037265
0.495000,-0.019200,-0.037502
0.496000,-0.019301,-0.037601
0.497000,-0.019387,-0.037670
0.498000,-0.019591,-0.037701
0.499000,-0.019677,-0.037770
0.500000,-0.019850,-0.037739
0.501000,-0.020139,-0.037839
0.502000,-0.020139,-0.037839
0.503000,-0.020414,-0.037907
0.504000,-0.020414,-0.037907
0.505000,-0.020704,-0.038007
0.506000,-0.020994,-0.038107
0.507000,-0.020994,-0.038107
0.508000,-0.021183,-0.038106
0.509000,-0.021285,-0.038037
0.510000,-0.021268,-0.038175
0.511000,-0.021371,-0.038106
0.512000,-0.021268,-0.038175
0.513000,-0.021252,-0.037975
0.514000,-0.021063,-0.038144
0.515000,-0.021234,-0.038112
0.516000,-0.021234,-0.038112
0.517000,-0.021321,-0.038012
0.518000,-0.021202,-0.037881
0.519000,-0.021202,-0.037714
0.520000,-0.021218,-0.037913
0.521000,-0.021320,-0.037844
0.522000,-0.021133,-0.037676
0.523000,-0.021219,-0.037576
0.524000,-0.021423,-0.037606
0.525000,-0.021338,-0.037537
0.526000,-0.021338,-0.037537
0.527000,-0.021355,-0.037568
0.528000,-0.021270,-0.037499
0.529000,-0.021184,-0.037261
0.530000,-0.021099,-0.037192
0.531000,-0.021013,-0.037122
0.532000,-0.021236,-0.037013
0.533000,-0.021253,-0.037213
0.534000,-0.021286,-0.037105
0.535000,-0.021321,-0.036995
0.536000,-0.021235,-0.036755
0.537000,-0.021252,-0.036615
0.538000,-0.021373,-0.036575
0.539000,-0.021270,-0.036475
0.540000,-0.021287,-0.036335
0.541000,-0.021235,-0.036324
0.542000,-0.021165,-0.036284
0.543000,-0.021026,-0.036202
0.544000,-0.021164,-0.036192
0.545000,-0.021112,-0.035836
0.546000,-0.021339,-0.035723
0.547000,-0.021270,-0.035508
0.548000,-0.021024,-0.035497
0.549000,-0.020970,-0.035485
0.550000,-0.021005,-0.035197
0.551000,-0.020774,-0.035389
0.552000,-0.020703,-0.035171
0.553000,-0.020844,-0.035157
0.554000,-0.020895,-0.034897
0.555000,-0.020948,-0.034810
0.556000,-0.020911,-0.034649
0.557000,-0.020766,-0.034738
0.558000,-0.020621,-0.034474
0.559000,-0.020385,-0.034489
0.560000,-0.020528,-0.034295
0.561000,-0.020472,-0.034102
0.562000,-0.020325,-0.034012
0.563000,-0.020469,-0.033816
0.564000,-0.020412,-0.033621
0.565000,-0.020390,-0.033662
0.566000,-0.020241,-0.033389
0.567000,-0.020293,-0.033296
0.568000,-0.020143,-0.033021
0.569000,-0.020195,-0.032926
0.570000,-0.020155,-0.032754
0.571000,-0.019893,-0.032552
0.572000,-0.019630,-0.032349
0.573000,-0.019681,-0.032068
0.574000,-0.019639,-0.032075
0.575000,-0.019802,-0.031898
0.576000,-0.019648,-0.031613
0.577000,-0.019493,-0.031327
0.578000,-0.019433,-0.031117
0.579000,-0.019485,-0.031014
0.580000,-0.019214,-0.030992
0.581000,-0.019187,-0.030648
0.582000,-0.019449,-0.030355
0.583000,-0.019405,-0.030168
0.584000,-0.019132,-0.029953
0.585000,-0.018972,-0.029656
0.586000,-0.019025,-0.029356
0.587000,-0.019076,-0.029246
0.588000,-0.018700,-0.028946
0.589000,-0.018653,-0.028751
0.590000,-0.018606,-0.028556
0.591000,-0.018541,-0.028139
0.592000,-0.018594,-0.027830
0.593000,-0.018644,-0.027520
0.594000,-0.018380,-0.027318
0.595000,-0.018431,-0.027200
0.596000,-0.018483,-0.026689
0.597000,-0.018198,-0.026458
0.598000,-0.018165,-0.026078
0.599000,-0.017995,-0.025758
