Time,CoPx,CoPy
5.458,0.036227,0.000009
5.459,0.035956,-0.000234
5.46,0.035798,-0.000111
5.461,0.035296,-0.00011
5.462,0.03487,-0.000474
5.463,0.034755,-0.000354
5.464,0.034368,-0.000719
5.465,0.034095,-0.000717
5.466,0.033824,-0.00096
5.467,0.033591,-0.000962
5.468,0.033204,-0.001085
5.469,0.033049,-0.001449
5.47,0.032698,-0.001574
5.471,0.032543,-0.001695
5.472,0.032426,-0.001817
5.473,0.031999,-0.001694
5.474,0.031999,-0.001694
5.475,0.031763,-0.00194
5.476,0.031609,-0.002061
5.477,0.031491,-0.002184
5.478,0.030946,-0.002183
5.479,0.030946,-0.002183
5.48,0.030948,-0.002429
5.481,0.030674,-0.002427
5.482,0.030521,-0.002548
5.483,0.030367,-0.002912
5.484,0.030249,-0.002792
5.485,0.029856,-0.002914
5.486,0.029703,-0.003034
5.487,0.029703,-0.003034
5.488,0.029551,-0.003155
5.489,0.029396,-0.00303
5.49,0.029125,-0.003274
5.491,0.029245,-0.003638
5.492,0.028821,-0.003514
5.493,0.028548,-0.003512
5.494,0.028515,-0.003751
5.495,0.028396,-0.003632
5.496,0.028668,-0.003876
5.497,0.028244,-0.003994
5.498,0.02782,-0.004112
5.499,0.027701,-0.003993
5.5,0.027428,-0.003992
5.501,0.027277,-0.004111
5.502,0.02731,-0.00436
5.503,0.027007,-0.004354
5.504,0.026736,-0.004597
5.505,0.026736,-0.004597
5.506,0.026736,-0.004597
5.507,0.026223,-0.004601
5.508,0.026343,-0.00472
5.509,0.026102,-0.004726
5.51,0.025952,-0.004845
5.511,0.025833,-0.005214
5.512,0.02556,-0.00497
5.513,0.025439,-0.005094
5.514,0.025318,-0.005219
5.515,0.025439,-0.005094
5.516,0.025046,-0.005219
5.517,0.024925,-0.005101
5.518,0.025046,-0.005219
5.519,0.024925,-0.005344
5.52,0.024682,-0.005107
5.521,0.02456,-0.005232
5.522,0.02474,-0.005364
5.523,0.024862,-0.005239
5.524,0.024438,-0.005357
5.525,0.024438,-0.005357
5.526,0.024193,-0.005364
5.527,0.024071,-0.005489
5.528,0.023796,-0.005243
5.529,0.023919,-0.005362
5.53,0.023798,-0.00549
5.531,0.023948,-0.005614
5.532,0.023948,-0.005614
5.533,0.024071,-0.005489
5.534,0.023675,-0.005615
5.535,0.02355,-0.005494
5.536,0.023401,-0.005369
5.537,0.02355,-0.005494
5.538,0.023703,-0.005377
5.539,0.023673,-0.005369
5.54,0.023278,-0.005495
5.541,0.023429,-0.005622
5.542,0.023429,-0.005622
5.543,0.023278,-0.005495
5.544,0.023278,-0.005495
5.545,0.02325,-0.005243
5.546,0.023372,-0.005361
5.547,0.023251,-0.005489
5.548,0.0231,-0.005362
5.549,0.023223,-0.005481
5.55,0.023345,-0.005599
5.551,0.0231,-0.005606
5.552,0.0231,-0.005606
5.553,0.023223,-0.005481
5.554,0.023196,-0.005718
5.555,0.023319,-0.005593
5.556,0.023168,-0.005467
5.557,0.023019,-0.005586
5.558,0.023168,-0.005467
5.559,0.023168,-0.005467
5.56,0.022896,-0.005711
5.561,0.023045,-0.005592
5.562,0.022773,-0.005836
5.563,0.022773,-0.005836
5.564,0.022801,-0.005844
5.565,0.022801,-0.005844
5.566,0.02265,-0.005718
5.567,0.022378,-0.005962
5.568,0.022378,-0.005962
5.569,0.022529,-0.006089
5.57,0.022554,-0.006095
5.571,0.02228,-0.00585
5.572,0.02228,-0.00585
5.573,0.022431,-0.005977
5.574,0.022431,-0.005977
5.575,0.022308,-0.006103
5.576,0.022608,-0.006111
5.577,0.022333,-0.005865
5.578,0.022184,-0.005984
5.579,0.022333,-0.005865
5.58,0.022209,-0.005991
5.581,0.02206,-0.00611
5.582,0.022333,-0.00611
5.583,0.022209,-0.005991
5.584,0.022209,-0.005991
5.585,0.022209,-0.005991
5.586,0.02206,-0.00611
5.587,0.021936,-0.006236
5.588,0.022209,-0.005991
5.589,0.021936,-0.005992
5.59,0.02206,-0.00611
5.591,0.02206,-0.00611
5.592,0.02176,-0.006102
5.593,0.022008,-0.006095
5.594,0.021884,-0.005976
5.595,0.021735,-0.006339
5.596,0.021736,-0.006095
5.597,0.021859,-0.006214
5.598,0.021859,-0.006214
5.599,0.021711,-0.006332
5.6,0.021711,-0.006332
5.601,0.021587,-0.006458
5.602,0.021587,-0.006458
5.603,0.021587,-0.006458
5.604,0.02171,-0.006576
5.605,0.021586,-0.006702
5.606,0.021313,-0.006457
5.607,0.020916,-0.006583
5.608,0.02104,-0.006701
5.609,0.021164,-0.006819
5.61,0.02119,-0.006829
5.611,0.02104,-0.006701
5.612,0.02119,-0.006829
5.613,0.020916,-0.006827
5.614,0.020494,-0.006944
5.615,0.020494,-0.006944
5.616,0.020519,-0.006954
5.617,0.020519,-0.006954
5.618,0.020394,-0.00708
5.619,0.020394,-0.00708
5.62,0.020419,-0.007335
5.621,0.020419,-0.007335
5.622,0.020294,-0.007217
5.623,0.020044,-0.007226
5.624,0.019894,-0.007098
5.625,0.020021,-0.007462
5.626,0.019895,-0.007589
5.627,0.019495,-0.00747
5.628,0.019393,-0.007608
5.629,0.019393,-0.007608
5.63,0.019267,-0.007735
5.631,0.019267,-0.00749
5.632,0.019141,-0.007617
5.633,0.019269,-0.007983
5.634,0.019016,-0.007993
5.635,0.018866,-0.007863
5.636,0.019014,-0.007745
5.637,0.019038,-0.008002
5.638,0.018911,-0.007883
5.639,0.018785,-0.008011
5.64,0.018933,-0.007892
5.641,0.018933,-0.007892
5.642,0.01906,-0.007764
5.643,0.018957,-0.007903
5.644,0.018957,-0.007903
5.645,0.018957,-0.007903
5.646,0.018828,-0.007782
5.647,0.019232,-0.007903
5.648,0.019256,-0.007914
5.649,0.01913,-0.007795
5.65,0.019256,-0.007914
5.651,0.01898,-0.008161
5.652,0.019256,-0.007914
5.653,0.019129,-0.008042
5.654,0.019002,-0.007923
5.655,0.01943,-0.007805
5.656,0.019405,-0.007794
5.657,0.019279,-0.007675
5.658,0.01943,-0.007805
5.659,0.019579,-0.007685
5.66,0.019858,-0.007687
5.661,0.019858,-0.007687
5.662,0.02016,-0.007697
5.663,0.02016,-0.007697
5.664,0.02016,-0.007697
5.665,0.02031,-0.007577
5.666,0.020158,-0.007447
5.667,0.020587,-0.007328
5.668,0.020739,-0.007458
5.669,0.020739,-0.007458
5.67,0.02089,-0.007338
5.671,0.021168,-0.007089
5.672,0.021447,-0.00709
5.673,0.021724,-0.007089
5.674,0.021724,-0.007089
5.675,0.021878,-0.006971
5.676,0.021851,-0.006961
5.677,0.022433,-0.006721
5.678,0.022865,-0.006601
5.679,0.023143,-0.006352
5.68,0.023547,-0.006474
5.681,0.0237,-0.006353
5.682,0.023825,-0.006225
5.683,0.023978,-0.006103
5.684,0.024256,-0.005854
5.685,0.024658,-0.005725
5.686,0.025062,-0.005847
5.687,0.025339,-0.005598
5.688,0.025619,-0.0056
5.689,0.025743,-0.005472
5.69,0.026299,-0.005473
5.691,0.026454,-0.005103
5.692,0.026731,-0.005102
5.693,0.027101,-0.005219
5.694,0.027812,-0.00485
5.695,0.028055,-0.004594
5.696,0.028646,-0.004602
5.697,0.028766,-0.004224
5.698,0.029043,-0.003976
5.699,0.029477,-0.004103
5.7,0.029754,-0.003854
5.701,0.030588,-0.003606
5.702,0.030867,-0.003608
5.703,0.031423,-0.003608
5.704,0.031858,-0.002988
5.705,0.032098,-0.002984
5.706,0.032654,-0.002737
5.707,0.033447,-0.002734
5.708,0.033843,-0.00236
5.709,0.034438,-0.002364
5.71,0.035111,-0.002239
5.711,0.035665,-0.001742
5.712,0.035942,-0.001494
5.713,0.036614,-0.001369
5.714,0.037167,-0.000873
5.715,0.037722,-0.000626
5.716,0.038554,-0.000378
5.717,0.039224,-0.000255
5.718,0.039894,-0.000132
5.719,0.040399,0.000117
5.72,0.040953,0.000363
5.721,0.041896,0.000733
5.722,0.042562,0.000855
5.723,0.043174,0.001473
5.724,0.043838,0.001595
5.725,0.0445,0.001964
5.726,0.045384,0.002083
5.727,0.045879,0.002327
5.728,0.046759,0.002445
5.729,0.047416,0.003057
5.73,0.047909,0.003053
5.731,0.048838,0.003418
5.732,0.049327,0.003659
5.733,0.04998,0.004268
5.734,0.050787,0.004622
5.735,0.051164,0.004741
5.736,0.051981,0.005227
5.737,0.052676,0.005214
5.738,0.053322,0.005576
5.739,0.053802,0.005813
5.74,0.054281,0.006291
5.741,0.055093,0.006533
5.742,0.055841,0.006766
5.743,0.056316,0.007242
5.744,0.056688,0.007359
5.745,0.057328,0.007718
5.746,0.057869,0.007958
5.747,0.058171,0.008308
5.748,0.058641,0.008539
5.749,0.059348,0.008905
5.75,0.059987,0.009019
5.751,0.060455,0.00949
5.752,0.060723,0.00973
5.753,0.061529,0.00997
5.754,0.061995,0.0102
5.755,0.062265,0.010438
5.756,0.062702,0.010805
5.757,0.063068,0.01092
5.758,0.063776,0.011285
5.759,0.064239,0.011753
5.76,0.064507,0.011993
5.761,0.065139,0.012347
5.762,0.065408,0.012345
5.763,0.065849,0.012471
5.764,0.066213,0.012824
5.765,0.066576,0.013177
5.766,0.067112,0.013176
5.767,0.067742,0.013529
5.768,0.067743,0.013768
5.769,0.068451,0.014135
5.77,0.068719,0.014375
5.771,0.068908,0.014597
5.772,0.069269,0.014709
5.773,0.06963,0.014821
5.774,0.070151,0.015205
5.775,0.070687,0.015444
5.776,0.070781,0.015554
5.777,0.071048,0.015794
5.778,0.071582,0.016273
5.779,0.071851,0.016272
5.78,0.072211,0.016383
5.781,0.07256,0.016881
5.782,0.072652,0.016991
5.783,0.073096,0.01712
5.784,0.073364,0.01736
5.785,0.073806,0.01773
5.786,0.073898,0.017839
5.787,0.074167,0.017838
5.788,0.074434,0.017839
5.789,0.074701,0.018078
5.79,0.07461,0.018208
5.791,0.075056,0.018338
5.792,0.075323,0.018578
5.793,0.075681,0.018688
5.794,0.075858,0.019058
5.795,0.076128,0.019057
5.796,0.076218,0.019166
5.797,0.076395,0.019297
5.798,0.076663,0.019537
5.799,0.076753,0.019646
5.8,0.07693,0.019777
5.801,0.07702,0.019798
5.802,0.077288,0.020038
5.803,0.077465,0.020257
5.804,0.077645,0.020148
5.805,0.078183,0.020387
5.806,0.078003,0.020496
5.807,0.078181,0.020628
5.808,0.078272,0.02065
5.809,0.078721,0.020781
5.81,0.07854,0.020891
5.811,0.078629,0.020999
5.812,0.078808,0.021131
5.813,0.078987,0.021264
5.814,0.079257,0.021263
5.815,0.079257,0.021263
5.816,0.079345,0.021131
5.817,0.079346,0.02137
5.818,0.079435,0.021478
5.819,0.079435,0.021478
5.82,0.079702,0.021479
5.821,0.079702,0.021479
5.822,0.079614,0.021611
5.823,0.079702,0.021719
5.824,0.079882,0.021851
5.825,0.07997,0.021959
5.826,0.07997,0.021959
5.827,0.080331,0.021983
5.828,0.080243,0.021876
5.829,0.080064,0.021983
5.83,0.08015,0.022332
5.831,0.079971,0.022199
5.832,0.08015,0.022332
5.833,0.079968,0.02244
5.834,0.080418,0.022332
5.835,0.080511,0.022356
5.836,0.08042,0.022331
5.837,0.080506,0.02244
5.838,0.080418,0.022332
5.839,0.080508,0.022198
5.84,0.080326,0.022307
5.841,0.080321,0.02239
5.842,0.080145,0.022415
5.843,0.080233,0.022283
5.844,0.080326,0.022307
5.845,0.079873,0.022258
5.846,0.080054,0.02215
5.847,0.080054,0.02215
5.848,0.079966,0.022043
5.849,0.079698,0.022042
5.85,0.079606,0.022018
5.851,0.079518,0.02215
5.852,0.079517,0.021911
5.853,0.079431,0.021563
5.854,0.079342,0.021695
5.855,0.079342,0.021455
5.856,0.078983,0.021432
5.857,0.078894,0.021324
5.858,0.078894,0.021324
5.859,0.078716,0.021348
5.86,0.078538,0.021216
5.861,0.078268,0.021217
5.862,0.07809,0.021085
5.863,0.07809,0.021085
5.864,0.077733,0.020737
5.865,0.077644,0.020868
5.866,0.077106,0.020629
5.867,0.07675,0.020606
5.868,0.076302,0.020389
5.869,0.076215,0.020127
5.87,0.075857,0.019778
5.871,0.07532,0.019779
5.872,0.075053,0.019539
5.873,0.074783,0.01954
5.874,0.074694,0.01919
5.875,0.074248,0.01906
5.876,0.073981,0.01882
5.877,0.073529,0.0186
5.878,0.073084,0.018471
5.879,0.072722,0.018362
5.88,0.072546,0.017992
5.881,0.072011,0.017751
5.882,0.071744,0.017511
5.883,0.071381,0.017402
5.884,0.070749,0.017293
5.885,0.070481,0.017052
5.886,0.069852,0.016701
5.887,0.069757,0.01659
5.888,0.069124,0.01648
5.889,0.06876,0.016128
5.89,0.068397,0.016016
5.891,0.068032,0.015663
5.892,0.067414,0.015648
5.893,0.066953,0.015424
5.894,0.066684,0.015183
5.895,0.066145,0.014942
5.896,0.06568,0.014961
5.897,0.065411,0.014719
5.898,0.064773,0.014607
5.899,0.064235,0.014365
5.9,0.063694,0.014124
5.901,0.063425,0.013883
5.902,0.062445,0.013513
5.903,0.061904,0.013272
5.904,0.061635,0.01279
5.905,0.061166,0.012562
5.906,0.060457,0.012435
5.907,0.059816,0.012322
5.908,0.059476,0.012068
5.909,0.059005,0.011839
5.91,0.058365,0.011483
5.911,0.057722,0.011128
5.912,0.057078,0.010772
5.913,0.056538,0.010529
5.914,0.056061,0.010542
5.915,0.055417,0.010184
5.916,0.054812,0.00993
5.917,0.054438,0.009573
5.918,0.053521,0.009215
5.919,0.052978,0.008973
5.92,0.052602,0.008615
5.921,0.052121,0.008381
5.922,0.051577,0.007897
5.923,0.05093,0.007779
5.924,0.050492,0.007654
5.925,0.050115,0.007293
5.926,0.04963,0.007058
5.927,0.049143,0.006822
5.928,0.048706,0.006697
5.929,0.047998,0.006329
5.93,0.047618,0.005968
5.931,0.047129,0.00573
5.932,0.046312,0.005487
5.933,0.046041,0.005243
5.934,0.045931,0.005124
5.935,0.045385,0.005125
5.936,0.045003,0.004762
5.937,0.044621,0.004642
5.938,0.044348,0.004154
5.939,0.044076,0.003909
5.94,0.043693,0.003789
5.941,0.043693,0.003789
5.942,0.043146,0.003546
5.943,0.042874,0.003301
5.944,0.042439,0.003178
5.945,0.042167,0.002934
5.946,0.041732,0.002811
5.947,0.041572,0.002687
5.948,0.041188,0.002566
5.949,0.040755,0.002444
5.95,0.040547,0.002319
5.951,0.040434,0.002199
5.952,0.040209,0.002201
5.953,0.039937,0.001957
5.954,0.039392,0.001958
5.955,0.039233,0.001591
5.956,0.038961,0.001347
5.957,0.038416,0.001348
5.958,0.038188,0.001349
5.959,0.037916,0.001105
5.96,0.037644,0.00086
5.961,0.037098,0.000861
5.962,0.036939,0.00074
5.963,0.036552,0.000618
5.964,0.036395,0.000496
5.965,0.036123,0.000252
5.966,0.035578,0.000252
5.967,0.035264,0.000253
5.968,0.035107,-0.000112
5.969,0.03472,-0.000235
5.97,0.034175,-0.000477
5.971,0.034018,-0.000354
5.972,0.03363,-0.000476
5.973,0.033242,-0.000842
5.974,0.033087,-0.000964
5.975,0.032814,-0.000963
5.976,0.032425,-0.001086
5.977,0.031997,-0.001206
5.978,0.031608,-0.001572
5.979,0.031336,-0.001816
5.98,0.030909,-0.001936
5.981,0.030637,-0.00218
5.982,0.030366,-0.002423
5.983,0.029974,-0.002302
5.984,0.029583,-0.002669
5.985,0.029192,-0.002793
5.986,0.029072,-0.002917
5.987,0.028254,-0.003161
5.988,0.028136,-0.00353
5.989,0.028136,-0.00353
5.99,0.027589,-0.003774
5.991,0.027502,-0.003904
5.992,0.027196,-0.003899
5.993,0.026955,-0.003903
5.994,0.026439,-0.004154
5.995,0.026013,-0.004272
5.996,0.02574,-0.004518
5.997,0.02574,-0.004518
5.998,0.025345,-0.004643
5.999,0.02507,-0.004642
6,0.024856,-0.0049
6.001,0.024306,-0.005144
6.002,0.024308,-0.005391
6.003,0.023909,-0.005271
6.004,0.023786,-0.005397
6.005,0.023635,-0.005517
6.006,0.023086,-0.005516
6.007,0.022962,-0.005642
6.008,0.022688,-0.005888
6.009,0.022563,-0.006014
6.01,0.022013,-0.006014
6.011,0.022013,-0.006014
6.012,0.021739,-0.00626
6.013,0.021314,-0.006378
6.014,0.02134,-0.006387
6.015,0.02134,-0.006387
6.016,0.02079,-0.006387
6.017,0.020365,-0.006259
6.018,0.020239,-0.006386
6.019,0.02039,-0.006514
6.02,0.020115,-0.006761
6.021,0.019839,-0.006759
6.022,0.019713,-0.006886
6.023,0.01946,-0.006895
6.024,0.01946,-0.006895
6.025,0.019334,-0.007022
6.026,0.019059,-0.007269
6.027,0.018782,-0.007021
6.028,0.018932,-0.00715
6.029,0.018655,-0.007149
6.03,0.018507,-0.007268
6.031,0.018252,-0.007277
6.032,0.018273,-0.007286
6.033,0.018252,-0.007524
6.034,0.018252,-0.007524
6.035,0.018125,-0.007405
6.036,0.017722,-0.007534
6.037,0.017699,-0.007523
6.038,0.017829,-0.007644
6.039,0.017552,-0.007643
6.04,0.017446,-0.007782
6.041,0.017446,-0.007782
6.042,0.017446,-0.007782
6.043,0.017296,-0.007899
6.044,0.017168,-0.00778
6.045,0.017445,-0.008029
6.046,0.017445,-0.008029
6.047,0.01717,-0.008029
6.048,0.017318,-0.00791
6.049,0.017318,-0.00791
6.05,0.017318,-0.00791
6.051,0.01719,-0.007791
6.052,0.016764,-0.007909
6.053,0.01719,-0.007791
6.054,0.017061,-0.00792
6.055,0.016912,-0.00779
6.056,0.01704,-0.007908
6.057,0.01704,-0.007908
6.058,0.017061,-0.00792
6.059,0.017061,-0.00792
6.06,0.017189,-0.008038
6.061,0.01719,-0.007791
6.062,0.017042,-0.007911
6.063,0.01719,-0.007791
6.064,0.017338,-0.007671
6.065,0.01704,-0.007661
6.066,0.017466,-0.00779
6.067,0.017446,-0.007782
6.068,0.017424,-0.007524
6.069,0.017572,-0.007404
6.07,0.017424,-0.007524
6.071,0.017552,-0.007643
6.072,0.017532,-0.007634
6.073,0.017659,-0.007506
6.074,0.017637,-0.007496
6.075,0.017637,-0.007496
6.076,0.01749,-0.007615
6.077,0.017637,-0.007496
6.078,0.017637,-0.007496
6.079,0.017617,-0.007487
6.08,0.01751,-0.007377
6.081,0.01749,-0.007615
6.082,0.017744,-0.007606
6.083,0.017913,-0.007743
6.084,0.017617,-0.007733
6.085,0.017637,-0.007496
6.086,0.017786,-0.007625
6.087,0.01804,-0.007616
6.088,0.017786,-0.007625
6.089,0.017786,-0.007625
6.09,0.017786,-0.007625
6.091,0.017934,-0.007506
6.092,0.017659,-0.007506
6.093,0.017659,-0.007752
6.094,0.017786,-0.007625
6.095,0.017936,-0.007754
6.096,0.017659,-0.007752
6.097,0.017936,-0.007754
6.098,0.017936,-0.007754
6.099,0.017808,-0.007882
6.1,0.017679,-0.007515
6.101,0.017679,-0.007515
6.102,0.017977,-0.007525
6.103,0.017701,-0.007772
6.104,0.017999,-0.007782
6.105,0.017999,-0.007782
6.106,0.017977,-0.007525
6.107,0.017999,-0.007782
6.108,0.017999,-0.007782
6.109,0.017871,-0.007911
6.11,0.018021,-0.008041
6.111,0.018149,-0.007912
6.112,0.018277,-0.007784
6.113,0.018277,-0.007784
6.114,0.018448,-0.007923
6.115,0.018575,-0.008041
6.116,0.018575,-0.008041
6.117,0.018726,-0.008171
6.118,0.018875,-0.007804
6.119,0.018875,-0.007804
6.12,0.018875,-0.007804
6.121,0.01913,-0.007795
6.122,0.01928,-0.007925
6.123,0.01928,-0.007925
6.124,0.019559,-0.007926
6.125,0.019581,-0.007935
6.126,0.019557,-0.007677
6.127,0.019985,-0.007558
6.128,0.020135,-0.007438
6.129,0.020286,-0.007568
6.13,0.020565,-0.007818
6.131,0.020563,-0.00732
6.132,0.020816,-0.007311
6.133,0.020966,-0.007191
6.134,0.021371,-0.007312
6.135,0.021647,-0.007063
6.136,0.021773,-0.006935
6.137,0.022049,-0.006935
6.138,0.022452,-0.007055
6.139,0.022302,-0.006928
6.14,0.022604,-0.006688
6.141,0.022604,-0.006688
6.142,0.022854,-0.00668
6.143,0.023158,-0.006689
6.144,0.023435,-0.00644
6.145,0.023684,-0.006433
6.146,0.023835,-0.006312
6.147,0.024141,-0.006321
6.148,0.024266,-0.006193
6.149,0.024696,-0.006074
6.15,0.025125,-0.005952
6.151,0.025404,-0.005706
6.152,0.025683,-0.005708
6.153,0.025959,-0.005707
6.154,0.026113,-0.005586
6.155,0.02639,-0.005337
6.156,0.026669,-0.005339
6.157,0.027224,-0.005091
6.158,0.027501,-0.005091
6.159,0.027778,-0.004842
6.16,0.028177,-0.004467
6.161,0.028489,-0.004473
6.162,0.028923,-0.004353
6.163,0.029358,-0.004232
6.164,0.029756,-0.004105
6.165,0.03019,-0.003733
6.166,0.030905,-0.003614
6.167,0.031182,-0.003613
6.168,0.031462,-0.003614
6.169,0.032017,-0.003116
6.17,0.032574,-0.003117
6.171,0.032971,-0.002741
6.172,0.03337,-0.002617
6.173,0.033805,-0.002245
6.174,0.034639,-0.001997
6.175,0.034917,-0.001747
6.176,0.035312,-0.001621
6.177,0.035868,-0.001622
6.178,0.036701,-0.001374
6.179,0.037258,-0.001127
6.18,0.037975,-0.000755
6.181,0.038485,-0.000505
6.182,0.039041,-0.000258
6.183,0.039549,-0.000009
6.184,0.040151,0.000239
6.185,0.040658,0.000488
6.186,0.04149,0.000735
6.187,0.042159,0.001106
6.188,0.042775,0.001229
6.189,0.04339,0.001598
6.19,0.043891,0.001595
6.191,0.044442,0.002089
6.192,0.045158,0.002213
6.193,0.04582,0.002583
6.194,0.046594,0.002826
6.195,0.047365,0.003068
6.196,0.047859,0.003311
6.197,0.048461,0.003674
6.198,0.049117,0.004041
6.199,0.049392,0.00404
6.2,0.05043,0.00428
6.201,0.050918,0.004765
6.202,0.051571,0.005375
6.203,0.052225,0.005493
6.204,0.05271,0.005732
6.205,0.053193,0.00597
6.206,0.053737,0.006215
6.207,0.054219,0.006695
6.208,0.054806,0.006804
6.209,0.055285,0.00704
6.21,0.055763,0.007275
6.211,0.056474,0.007643
6.212,0.057053,0.007994
6.213,0.057492,0.008363
6.214,0.057966,0.008596
6.215,0.05861,0.008711
6.216,0.059152,0.008952
6.217,0.059455,0.009058
6.218,0.060095,0.009416
6.219,0.060293,0.00989
6.22,0.060734,0.010256
6.221,0.061103,0.010372
6.222,0.061544,0.010497
6.223,0.062111,0.010841
6.224,0.06265,0.011081
6.225,0.062919,0.011323
6.226,0.063386,0.011068
6.227,0.063751,0.011665
6.228,0.064192,0.011791
6.229,0.064902,0.012159
6.23,0.065095,0.012628
6.231,0.065192,0.012741
6.232,0.065902,0.012868
6.233,0.065999,0.012981
6.234,0.066441,0.013108
6.235,0.066978,0.01359
6.236,0.067248,0.013588
6.237,0.067421,0.013717
6.238,0.067785,0.01407
6.239,0.068053,0.014311
6.24,0.068419,0.014182
6.241,0.068592,0.014551
6.242,0.068861,0.014792
6.243,0.069305,0.014919
6.244,0.069573,0.015161
6.245,0.069936,0.015273
6.246,0.070207,0.015272
6.247,0.070381,0.015641
6.248,0.070732,0.015658
6.249,0.070907,0.015788
6.25,0.07127,0.015901
6.251,0.071445,0.016271
6.252,0.071455,0.016365
6.253,0.071901,0.016494
6.254,0.072347,0.016623
6.255,0.072523,0.016754
6.256,0.07297,0.016883
6.257,0.07324,0.017125
6.258,0.073156,0.017105
6.259,0.073425,0.017346
6.26,0.073601,0.017477
6.261,0.073694,0.017587
6.262,0.073872,0.017476
6.263,0.074049,0.017848
6.264,0.074318,0.017848
6.265,0.074767,0.017978
6.266,0.074951,0.018199
6.267,0.075128,0.01833
6.268,0.075397,0.018572
6.269,0.075397,0.018572
6.27,0.075578,0.018793
6.271,0.075666,0.018814
6.272,0.076029,0.018681
6.273,0.07612,0.018791
6.274,0.076207,0.019054
6.275,0.076298,0.018923
6.276,0.076389,0.019032
6.277,0.076658,0.019274
6.278,0.076658,0.019274
6.279,0.076836,0.019406
6.28,0.077016,0.019295
6.281,0.077017,0.019624
6.282,0.077195,0.019516
6.283,0.077468,0.019272
6.284,0.077466,0.019514
6.285,0.077556,0.019624
6.286,0.077917,0.019491
6.287,0.077646,0.019733
6.288,0.078096,0.019623
6.289,0.077825,0.019865
6.29,0.078183,0.019975
6.291,0.078186,0.019973
6.292,0.078186,0.019973
6.293,0.078273,0.020083
6.294,0.078365,0.020105
6.295,0.078454,0.019973
6.296,0.078543,0.019842
6.297,0.078635,0.019863
6.298,0.078725,0.019972
6.299,0.078812,0.020323
6.3,0.079082,0.020082
6.301,0.078993,0.019973
6.302,0.078993,0.019973
6.303,0.078993,0.019973
6.304,0.079082,0.020082
6.305,0.07899,0.0203
6.306,0.078901,0.020276
6.307,0.078722,0.020059
6.308,0.079082,0.020082
6.309,0.079082,0.020082
6.31,0.079082,0.020082
6.311,0.078901,0.020191
6.312,0.07908,0.020324
6.313,0.079171,0.02019
6.314,0.079443,0.020104
6.315,0.079262,0.020214
6.316,0.079173,0.020345
6.317,0.079445,0.020259
6.318,0.079534,0.020368
6.319,0.079173,0.020345
6.32,0.079445,0.0205
6.321,0.079445,0.020259
6.322,0.079445,0.020259
6.323,0.079445,0.020259
6.324,0.079445,0.020259
6.325,0.079356,0.020391
6.326,0.079449,0.020172
6.327,0.079538,0.020281
6.328,0.079449,0.020413
6.329,0.07936,0.020304
6.33,0.07936,0.020304
6.331,0.07936,0.020545
6.332,0.079447,0.020656
6.333,0.079177,0.020414
6.334,0.07954,0.020437
6.335,0.079357,0.020547
6.336,0.07954,0.020437
6.337,0.079629,0.020546
6.338,0.07954,0.020437
6.339,0.07954,0.020437
6.34,0.079629,0.020305
6.341,0.079718,0.020414
6.342,0.079629,0.020546
6.343,0.079358,0.020789
6.344,0.079357,0.020547
6.345,0.07954,0.020437
6.346,0.079812,0.020436
6.347,0.079629,0.020546
6.348,0.079447,0.020656
6.349,0.079447,0.020656
6.35,0.079357,0.020547
6.351,0.079538,0.020922
6.352,0.079629,0.020546
6.353,0.079718,0.020414
6.354,0.079719,0.020655
6.355,0.079536,0.020765
6.356,0.079625,0.020633
6.357,0.079536,0.020765
6.358,0.079536,0.020765
6.359,0.079354,0.020875
6.36,0.079356,0.020632
6.361,0.079808,0.020523
6.362,0.079808,0.020523
6.363,0.079534,0.020609
6.364,0.079534,0.020609
6.365,0.079714,0.020742
6.366,0.079623,0.020477
6.367,0.079623,0.020477
6.368,0.079623,0.020477
6.369,0.079534,0.020368
6.37,0.079352,0.020478
6.371,0.079262,0.020454
6.372,0.079262,0.020454
6.373,0.07908,0.020564
6.374,0.079079,0.020409
6.375,0.07899,0.0203
6.376,0.078901,0.020191
6.377,0.078722,0.020059
6.378,0.078722,0.020059
6.379,0.078901,0.020191
6.38,0.078452,0.020061
6.381,0.078541,0.020169
6.382,0.078182,0.020302
6.383,0.078182,0.020147
6.384,0.078004,0.02017
6.385,0.077915,0.019907
6.386,0.077825,0.019798
6.387,0.077558,0.019798
6.388,0.077288,0.019799
6.389,0.077288,0.019799
6.39,0.07702,0.019558
6.391,0.07684,0.019668
6.392,0.076573,0.019428
6.393,0.076662,0.019209
6.394,0.076215,0.019319
6.395,0.075945,0.01932
6.396,0.075768,0.019188
6.397,0.075586,0.01897
6.398,0.075409,0.018839
6.399,0.074963,0.018709
6.4,0.07478,0.01873
6.401,0.074334,0.0186
6.402,0.074158,0.01847
6.403,0.07389,0.018229
6.404,0.073529,0.018361
6.405,0.073437,0.018251
6.406,0.073169,0.018011
6.407,0.072899,0.018012
6.408,0.072806,0.017902
6.409,0.072445,0.017791
6.41,0.071825,0.017531
6.411,0.071639,0.017551
6.412,0.071019,0.017291
6.413,0.070926,0.017181
6.414,0.070468,0.017202
6.415,0.070105,0.01685
6.416,0.069566,0.016851
6.417,0.069298,0.01661
6.418,0.069029,0.016369
6.419,0.068665,0.016017
6.42,0.067935,0.016035
6.421,0.067491,0.015906
6.422,0.066951,0.015666
