Seq,Time,Fz,Mx,My,CoPx,CoPy
164.000000,0.164000,898.231564,82.014525,-2.432164,0.002708,0.091307
165.000000,0.165000,898.324424,82.034005,-2.410474,0.002683,0.091319
166.000000,0.166000,898.231564,82.014525,-2.432164,0.002708,0.091307
167.000000,0.167000,898.416294,82.053265,-2.432024,0.002707,0.091331
168.000000,0.168000,898.231564,82.014525,-2.432164,0.002708,0.091307
169.000000,0.169000,898.415014,82.014575,-2.475194,0.002755,0.091288
170.000000,0.170000,898.415014,82.014575,-2.475194,0.002755,0.091288
171.000000,0.171000,898.415014,82.014575,-2.475194,0.002755,0.091288
172.000000,0.172000,898.323144,81.995315,-2.453644,0.002731,0.091276
173.000000,0.173000,898.414724,81.976105,-2.475124,0.002755,0.091245
174.000000,0.174000,898.414894,81.975995,-2.432204,0.002707,0.091245
175.000000,0.175000,898.413614,81.937305,-2.475374,0.002755,0.091202
176.000000,0.176000,898.506474,81.956785,-2.453684,0.002731,0.091214
177.000000,0.177000,898.506474,81.956785,-2.453684,0.002731,0.091214
178.000000,0.178000,898.505364,81.917985,-2.453934,0.002731,0.091171
179.000000,0.179000,898.505484,81.956565,-2.496924,0.002779,0.091214
180.000000,0.180000,898.597234,81.937245,-2.475484,0.002755,0.091184
181.000000,0.181000,898.598344,81.976045,-2.475234,0.002755,0.091227
182.000000,0.182000,898.505484,81.956565,-2.496924,0.002779,0.091214
183.000000,0.183000,898.505484,81.956565,-2.496924,0.002779,0.091214
184.000000,0.184000,898.413614,81.937305,-2.475374,0.002755,0.091202
185.000000,0.185000,898.413734,81.975885,-2.518364,0.002803,0.091245
186.000000,0.186000,898.689924,81.956835,-2.496714,0.002778,0.091196
187.000000,0.187000,898.596944,81.898775,-2.475414,0.002755,0.091141
188.000000,0.188000,898.688814,81.918035,-2.496964,0.002778,0.091153
189.000000,0.189000,898.689924,81.956835,-2.496714,0.002778,0.091196
190.000000,0.190000,898.873254,81.918305,-2.496754,0.002778,0.091134
191.000000,0.191000,898.780224,81.898935,-2.561364,0.002850,0.091122
192.000000,0.192000,898.780394,81.898825,-2.518444,0.002802,0.091122
193.000000,0.193000,898.780394,81.898825,-2.518444,0.002802,0.091122
194.000000,0.194000,898.688524,81.879565,-2.496894,0.002778,0.091110
195.000000,0.195000,898.871854,81.841035,-2.496934,0.002778,0.091049
196.000000,0.196000,898.871854,81.841035,-2.496934,0.002778,0.091049
197.000000,0.197000,898.780104,81.860355,-2.518374,0.002802,0.091079
198.000000,0.198000,898.870574,81.802345,-2.540104,0.002826,0.091006
199.000000,0.199000,899.055474,81.840975,-2.497044,0.002777,0.091030
200.000000,0.200000,899.055304,81.841085,-2.539964,0.002825,0.091030
201.000000,0.201000,899.055304,81.841085,-2.539964,0.002825,0.091030
202.000000,0.202000,899.055304,81.841085,-2.539964,0.002825,0.091030
203.000000,0.203000,899.055304,81.841085,-2.539964,0.002825,0.091030
204.000000,0.204000,899.146764,81.783295,-2.518454,0.002801,0.090957
205.000000,0.205000,899.145774,81.783075,-2.561694,0.002849,0.090956
206.000000,0.206000,899.238634,81.802555,-2.540004,0.002825,0.090969
207.000000,0.207000,899.237354,81.763865,-2.583174,0.002873,0.090926
208.000000,0.208000,899.237234,81.725285,-2.540184,0.002825,0.090883
209.000000,0.209000,899.144374,81.705805,-2.561874,0.002849,0.090871
210.000000,0.210000,899.236944,81.686815,-2.540114,0.002825,0.090840
211.000000,0.211000,899.328524,81.667605,-2.561594,0.002848,0.090810
212.000000,0.212000,899.327534,81.667385,-2.604834,0.002896,0.090809
213.000000,0.213000,899.235664,81.648125,-2.583284,0.002873,0.090797
214.000000,0.214000,899.327414,81.628805,-2.561844,0.002849,0.090767
215.000000,0.215000,899.417714,81.570905,-2.626494,0.002920,0.090693
216.000000,0.216000,899.326134,81.590115,-2.605014,0.002897,0.090724
217.000000,0.217000,899.509464,81.551585,-2.605054,0.002896,0.090662
218.000000,0.218000,899.417424,81.532435,-2.626424,0.002920,0.090650
219.000000,0.219000,899.416314,81.493635,-2.626674,0.002920,0.090607
220.000000,0.220000,899.416314,81.493635,-2.626674,0.002920,0.090607
221.000000,0.221000,899.416314,81.493635,-2.626674,0.002920,0.090607
222.000000,0.222000,899.507894,81.474425,-2.648154,0.002944,0.090577
223.000000,0.223000,899.416024,81.455165,-2.626604,0.002920,0.090565
224.000000,0.224000,899.507604,81.435955,-2.648084,0.002944,0.090534
225.000000,0.225000,899.414744,81.416475,-2.669774,0.002968,0.090522
226.000000,0.226000,899.598074,81.377945,-2.669814,0.002968,0.090460
227.000000,0.227000,899.599184,81.416745,-2.669564,0.002968,0.090503
228.000000,0.228000,899.690764,81.397535,-2.691044,0.002991,0.090473
229.000000,0.229000,899.689654,81.358735,-2.691294,0.002991,0.090430
230.000000,0.230000,899.689654,81.358735,-2.691294,0.002991,0.090430
231.000000,0.231000,899.596794,81.339255,-2.712984,0.003016,0.090417
232.000000,0.232000,899.504924,81.319995,-2.691434,0.002992,0.090405
233.000000,0.233000,899.596504,81.300785,-2.712914,0.003016,0.090375
234.000000,0.234000,899.596504,81.300785,-2.712914,0.003016,0.090375
235.000000,0.235000,899.688374,81.320045,-2.734464,0.003039,0.090387
236.000000,0.236000,899.688084,81.281575,-2.734394,0.003039,0.090344
237.000000,0.237000,899.411774,81.262045,-2.713054,0.003016,0.090350
238.000000,0.238000,899.504634,81.281525,-2.691364,0.002992,0.090363
239.000000,0.239000,899.503644,81.281305,-2.734604,0.003040,0.090362
240.000000,0.240000,899.595224,81.262095,-2.756084,0.003064,0.090332
241.000000,0.241000,899.503354,81.242835,-2.734534,0.003040,0.090320
242.000000,0.242000,899.686804,81.242885,-2.777564,0.003087,0.090301
243.000000,0.243000,899.870134,81.204355,-2.777604,0.003087,0.090240
244.000000,0.244000,899.593824,81.184825,-2.756264,0.003064,0.090246
245.000000,0.245000,899.502074,81.204145,-2.777704,0.003088,0.090277
246.000000,0.246000,899.410204,81.184885,-2.756154,0.003064,0.090265
247.000000,0.247000,899.593534,81.146355,-2.756194,0.003064,0.090203
248.000000,0.248000,899.500674,81.126875,-2.777884,0.003088,0.090191
249.000000,0.249000,899.592424,81.107555,-2.756444,0.003064,0.090160
250.000000,0.250000,899.500674,81.126875,-2.777884,0.003088,0.090191
251.000000,0.251000,899.500674,81.126875,-2.777884,0.003088,0.090191
252.000000,0.252000,899.592254,81.107665,-2.799364,0.003112,0.090160
253.000000,0.253000,899.407524,81.068925,-2.799504,0.003113,0.090136
254.000000,0.254000,899.499395,81.088185,-2.821054,0.003136,0.090148
255.000000,0.255000,899.590855,81.030395,-2.799544,0.003112,0.090075
256.000000,0.256000,899.592135,81.069085,-2.756374,0.003064,0.090118
257.000000,0.257000,899.683715,81.049875,-2.777854,0.003088,0.090087
258.000000,0.258000,899.590855,81.030395,-2.799544,0.003112,0.090075
259.000000,0.259000,899.590855,81.030395,-2.799544,0.003112,0.090075
260.000000,0.260000,899.682435,81.011185,-2.821024,0.003136,0.090044
261.000000,0.261000,899.498985,81.011135,-2.777994,0.003088,0.090063
262.000000,0.262000,899.775295,81.030665,-2.799334,0.003111,0.090057
263.000000,0.263000,899.590565,80.991925,-2.799474,0.003112,0.090032
264.000000,0.264000,899.682315,80.972605,-2.778034,0.003088,0.090001
265.000000,0.265000,899.682435,81.011185,-2.821024,0.003136,0.090044
266.000000,0.266000,899.590565,80.991925,-2.799474,0.003112,0.090032
267.000000,0.267000,899.682315,80.972605,-2.778034,0.003088,0.090001
268.000000,0.268000,899.681035,80.933915,-2.821204,0.003136,0.089958
269.000000,0.269000,899.682145,80.972715,-2.820954,0.003136,0.090001
270.000000,0.270000,899.681035,80.933915,-2.821204,0.003136,0.089958
271.000000,0.271000,899.681035,80.933915,-2.821204,0.003136,0.089958
272.000000,0.272000,899.680865,80.934025,-2.864124,0.003183,0.089959
273.000000,0.273000,899.589285,80.953235,-2.842644,0.003160,0.089989
274.000000,0.274000,899.589285,80.953235,-2.842644,0.003160,0.089989
275.000000,0.275000,899.681035,80.933915,-2.821204,0.003136,0.089958
276.000000,0.276000,899.587885,80.875965,-2.842824,0.003160,0.089903
277.000000,0.277000,899.403275,80.875805,-2.885954,0.003209,0.089922
278.000000,0.278000,899.311695,80.895015,-2.864474,0.003185,0.089952
279.000000,0.279000,899.496305,80.895175,-2.821344,0.003137,0.089934
280.000000,0.280000,899.495315,80.894955,-2.864584,0.003185,0.089934
281.000000,0.281000,899.403445,80.875695,-2.843034,0.003161,0.089921
282.000000,0.282000,899.403275,80.875805,-2.885954,0.003209,0.089922
283.000000,0.283000,899.403445,80.875695,-2.843034,0.003161,0.089921
284.000000,0.284000,899.495025,80.856485,-2.864514,0.003185,0.089891
285.000000,0.285000,899.403155,80.837225,-2.842964,0.003161,0.089879
286.000000,0.286000,899.218425,80.798485,-2.843104,0.003162,0.089854
287.000000,0.287000,899.403155,80.837225,-2.842964,0.003161,0.089879
288.000000,0.288000,899.218715,80.836955,-2.843174,0.003162,0.089897
289.000000,0.289000,899.310295,80.817745,-2.864654,0.003185,0.089866
290.000000,0.290000,899.310295,80.817745,-2.864654,0.003185,0.089866
291.000000,0.291000,899.126675,80.817805,-2.864544,0.003186,0.089885
292.000000,0.292000,899.033815,80.798325,-2.886234,0.003210,0.089872
293.000000,0.293000,899.218425,80.798485,-2.843104,0.003162,0.089854
294.000000,0.294000,899.217145,80.759795,-2.886274,0.003210,0.089811
295.000000,0.295000,899.217435,80.798265,-2.886344,0.003210,0.089854
296.000000,0.296000,899.217265,80.798375,-2.929264,0.003258,0.089854
297.000000,0.297000,899.217435,80.798265,-2.886344,0.003210,0.089854
298.000000,0.298000,899.217435,80.798265,-2.886344,0.003210,0.089854
299.000000,0.299000,899.125565,80.779005,-2.864794,0.003186,0.089842
300.000000,0.300000,899.125565,80.779005,-2.864794,0.003186,0.089842
301.000000,0.301000,899.125565,80.779005,-2.864794,0.003186,0.089842
302.000000,0.302000,899.125685,80.817585,-2.907784,0.003234,0.089885
303.000000,0.303000,899.125565,80.779005,-2.864794,0.003186,0.089842
304.000000,0.304000,898.940955,80.778845,-2.907924,0.003235,0.089860
305.000000,0.305000,899.032705,80.759525,-2.886484,0.003211,0.089829
306.000000,0.306000,899.124455,80.740205,-2.865044,0.003186,0.089799
307.000000,0.307000,899.032705,80.759525,-2.886484,0.003211,0.089829
308.000000,0.308000,899.124575,80.778785,-2.908034,0.003234,0.089842
309.000000,0.309000,899.216155,80.759575,-2.929514,0.003258,0.089811
310.000000,0.310000,899.032705,80.759525,-2.886484,0.003211,0.089829
311.000000,0.311000,899.125565,80.779005,-2.864794,0.003186,0.089842
312.000000,0.312000,899.032705,80.759525,-2.886484,0.003211,0.089829
313.000000,0.313000,899.032705,80.759525,-2.886484,0.003211,0.089829
314.000000,0.314000,899.032705,80.759525,-2.886484,0.003211,0.089829
315.000000,0.315000,899.125565,80.779005,-2.864794,0.003186,0.089842
316.000000,0.316000,899.217145,80.759795,-2.886274,0.003210,0.089811
317.000000,0.317000,899.032705,80.759525,-2.886484,0.003211,0.089829
318.000000,0.318000,899.124285,80.740315,-2.907964,0.003234,0.089799
319.000000,0.319000,899.309015,80.779055,-2.907824,0.003233,0.089823
320.000000,0.320000,899.309015,80.779055,-2.907824,0.003233,0.089823
321.000000,0.321000,899.217435,80.798265,-2.886344,0.003210,0.089854
322.000000,0.322000,899.217435,80.798265,-2.886344,0.003210,0.089854
323.000000,0.323000,899.217435,80.798265,-2.886344,0.003210,0.089854
324.000000,0.324000,899.125565,80.779005,-2.864794,0.003186,0.089842
325.000000,0.325000,899.309185,80.778945,-2.864904,0.003186,0.089823
326.000000,0.326000,899.217435,80.798265,-2.886344,0.003210,0.089854
327.000000,0.327000,899.310295,80.817745,-2.864654,0.003185,0.089866
328.000000,0.328000,899.217435,80.798265,-2.886344,0.003210,0.089854
329.000000,0.329000,899.493915,80.817685,-2.864764,0.003185,0.089848
330.000000,0.330000,899.493915,80.817685,-2.864764,0.003185,0.089848
331.000000,0.331000,899.402165,80.837005,-2.886204,0.003209,0.089879
332.000000,0.332000,899.310295,80.817745,-2.864654,0.003185,0.089866
333.000000,0.333000,899.309185,80.778945,-2.864904,0.003186,0.089823
334.000000,0.334000,899.309185,80.778945,-2.864904,0.003186,0.089823
335.000000,0.335000,899.493915,80.817685,-2.864764,0.003185,0.089848
336.000000,0.336000,899.493915,80.817685,-2.864764,0.003185,0.089848
337.000000,0.337000,899.402165,80.837005,-2.886204,0.003209,0.089879
338.000000,0.338000,899.493915,80.817685,-2.864764,0.003185,0.089848
339.000000,0.339000,899.493915,80.817685,-2.864764,0.003185,0.089848
340.000000,0.340000,899.495025,80.856485,-2.864514,0.003185,0.089891
341.000000,0.341000,899.402045,80.798425,-2.843214,0.003161,0.089836
342.000000,0.342000,899.586485,80.798695,-2.843004,0.003160,0.089818
343.000000,0.343000,899.495025,80.856485,-2.864514,0.003185,0.089891
344.000000,0.344000,899.495025,80.856485,-2.864514,0.003185,0.089891
345.000000,0.345000,899.586775,80.837165,-2.843074,0.003160,0.089860
346.000000,0.346000,899.586655,80.798585,-2.800084,0.003113,0.089817
347.000000,0.347000,899.586775,80.837165,-2.843074,0.003160,0.089860
348.000000,0.348000,899.678645,80.856425,-2.864624,0.003184,0.089873
349.000000,0.349000,899.678645,80.856425,-2.864624,0.003184,0.089873
350.000000,0.350000,899.495195,80.856375,-2.821594,0.003137,0.089891
351.000000,0.351000,899.495195,80.856375,-2.821594,0.003137,0.089891
352.000000,0.352000,899.679925,80.895115,-2.821454,0.003136,0.089915
353.000000,0.353000,899.771505,80.875905,-2.842934,0.003160,0.089885
354.000000,0.354000,899.588055,80.875855,-2.799904,0.003112,0.089903
355.000000,0.355000,899.586775,80.837165,-2.843074,0.003160,0.089860
356.000000,0.356000,899.586775,80.837165,-2.843074,0.003160,0.089860
357.000000,0.357000,899.588055,80.875855,-2.799904,0.003112,0.089903
358.000000,0.358000,899.679925,80.895115,-2.821454,0.003136,0.089915
359.000000,0.359000,899.403445,80.875695,-2.843034,0.003161,0.089921
360.000000,0.360000,899.496305,80.895175,-2.821344,0.003137,0.089934
361.000000,0.361000,899.588055,80.875855,-2.799904,0.003112,0.089903
362.000000,0.362000,899.496475,80.895065,-2.778424,0.003089,0.089934
363.000000,0.363000,899.496305,80.895175,-2.821344,0.003137,0.089934
364.000000,0.364000,899.404435,80.875915,-2.799794,0.003113,0.089922
365.000000,0.365000,899.496305,80.895175,-2.821344,0.003137,0.089934
366.000000,0.366000,899.496475,80.895065,-2.778424,0.003089,0.089934
367.000000,0.367000,899.588055,80.875855,-2.799904,0.003112,0.089903
368.000000,0.368000,899.588345,80.914325,-2.799974,0.003113,0.089946
369.000000,0.369000,899.404725,80.914385,-2.799864,0.003113,0.089964
370.000000,0.370000,899.588055,80.875855,-2.799904,0.003112,0.089903
371.000000,0.371000,899.496475,80.895065,-2.778424,0.003089,0.089934
372.000000,0.372000,899.496475,80.895065,-2.778424,0.003089,0.089934
373.000000,0.373000,899.497755,80.933755,-2.735254,0.003041,0.089977
374.000000,0.374000,899.496475,80.895065,-2.778424,0.003089,0.089934
375.000000,0.375000,899.496185,80.856595,-2.778354,0.003089,0.089891
376.000000,0.376000,899.404605,80.875805,-2.756874,0.003065,0.089921
377.000000,0.377000,899.313145,80.933595,-2.778384,0.003089,0.089995
378.000000,0.378000,899.406005,80.953075,-2.756694,0.003065,0.090007
379.000000,0.379000,899.497585,80.933865,-2.778174,0.003089,0.089977
380.000000,0.380000,899.314255,80.972395,-2.778134,0.003089,0.090038
381.000000,0.381000,899.314135,80.933815,-2.735144,0.003041,0.089995
382.000000,0.382000,899.313145,80.933595,-2.778384,0.003089,0.089995
383.000000,0.383000,899.406005,80.953075,-2.756694,0.003065,0.090007
384.000000,0.384000,899.497755,80.933755,-2.735254,0.003041,0.089977
385.000000,0.385000,899.406175,80.952965,-2.713774,0.003017,0.090007
386.000000,0.386000,899.406005,80.953075,-2.756694,0.003065,0.090007
